"OBJECTID_1","OBJECTID","CodigoProv","Texto","Nombre1","Nombre2","Fecha","FechaNormalizada","CasosConfirmados","Fallecidos","Altas","CCAA","NombreCCAA","Shape__Area","Shape__Length","Recuperados","HoraActualizacion","AltasDomiciliarias","Infectados","Hospitalizados","EnDomicilio","Ingresos","UCI","CasosConfirmadosEnSanitarios","CasosPosibles","Fuente","NuevoCasos","Notas","GlobalID","CreationDate","Creator","EditDate","Editor","TipoFuente","Habitantes"
"5881","30","30","Murcia","null","null","1591559100000","06/07/2020 21:45:00","3118","149","2","14","Región de Murcia","18247305092.7238","823522.734893028","1403","1591818300000","null","71","24","47","null","4","null","null","https://experience.arcgis.com/experience/fe1595b8b8fc4a5cb357393e8f62c0d7","0","null","9d10ddcc-c60a-4435-a394-eaa026089058","1591531633353","scarrascov","1591802134052","JsoVoluntario","DatoOficial","1493898"
"5882","31","31","Navarra","null","null","1591472700000","06/07/2020 21:45:00","5329","515","154","15","Comunidad Foral de Navarra","19290794014.5182","1035661.05485522","null","1591559100000","null","null","54","null","null","9","null","null","https://gobiernoabierto.navarra.es/es/coronavirus/evolucion/datos-covid-19-modificado","3","null","61cebcd5-fc28-47cc-9c1f-199311212804","1591531633353","scarrascov","1591561276891","Laura_geovoluntaria","DatoOficial","654214"
"5883","32","32","Ourense","null","null","1591437600000","06/07/2020 21:45:00","44","104","null","12","Galicia","13264160827.6702","756880.420274982","null","1591524000000","null","null","null","null","null","null","null","null","https://saladecomunicacion.sergas.gal/Paginas/DetalleNova.aspx?idNova=10466&idioma=ga","null","CC: Fuente Oficial, Fallecidos --> https://afondo.farodevigo.es/galicia/el-mapa-del-coronavirus-en-galicia.html","77792f80-139f-4212-bb8d-680b5f0eab3d","1591531633353","scarrascov","1591532107551","scarrascov","DatosHibridos","307651"
"5884","33","33","Asturias","null","null","1591472700000","06/07/2020 21:45:00","2427","327","null","3","Principado de Asturias","20016196685.8926","997004.555159566","1801","1591559100000","null","299","12","287","null","9","656","null","https://coronavirus.asturias.es/","1","SOLO CONTAGIOS POR PCR","e8660fcb-d8a6-4b6c-b367-e85a9683f7ec","1591531633353","scarrascov","1591631595778","JsoVoluntario","DatoOficial","1022800"
"5885","34","34","Palencia","null","null","1591559100000","06/07/2020 21:45:00","1322","85","0","7","Castilla y León","14761449905.1394","912469.900487071","null","1591559100000","null","882","7","null","null","2","130","4194","Consejería de Sanidad. Junta de Castilla y León.","9","null","ba6cbeb3-c1c9-4151-b548-c17581ef6267","1591531633353","scarrascov","1591558984858","alvarospm_covid19","DatoOficial","160980"
"5886","35","35","Palmas, Las","null","null","1591472700000","06/07/2020 21:45:00","null","null","null","5","Canarias","5250080875.60059","720670.346522908","null","1591559100000","null","null","null","null","null","null","null","null","https://www3.gobiernodecanarias.org/sanidad/scs/content/dcb400c5-6504-11ea-9a8e-719d4b52bf6c/InformeCasosCOVID-19.pdf","null","No se ha publicado el informe epidemiológico con fecha de dato 6 Junio 2020, a fecha de publicación 7 Junio 2020","989e601e-151b-4830-9ced-c2b84235136c","1591531633353","scarrascov","1591820591987","CarolJorda","DatosNoOficiales","1120406"
"5887","36","36","Pontevedra","null","null","1591472700000","06/07/2020 21:45:00","210","109","null","12","Galicia","8247232678.68115","859724.935392155","null","1591524000000","null","null","null","null","null","null","null","null","https://saladecomunicacion.sergas.gal/Paginas/DetalleNova.aspx?idNova=10466&idioma=ga","null","CC: Fuente Oficial, Fallecidos --> https://afondo.farodevigo.es/galicia/el-mapa-del-coronavirus-en-galicia.html","044bdc24-e736-4eee-bfbe-5f4b1a134d78","1591531633353","scarrascov","1591532053305","scarrascov","DatosHibridos","942665"
"5888","37","37","Salamanca","null","null","1591559100000","06/07/2020 21:45:00","4355","368","2","7","Castilla y León","21574825477.1384","886047.450189502","null","1591559100000","null","2734","16","null","null","3","430","12133","Consejería de Sanidad. Junta de Castilla y León.","7","null","99bb5cce-df71-4742-80ba-94870302dd14","1591531633353","scarrascov","1591558994598","alvarospm_covid19","DatoOficial","330119"
"5889","38","38","Santa Cruz de Tenerife","null","null","1591472700000","06/07/2020 21:45:00","null","null","null","5","Canarias","4370867925.43555","603715.0446569","null","1591559100000","null","null","null","null","null","null","null","null","https://www3.gobiernodecanarias.org/sanidad/scs/content/dcb400c5-6504-11ea-9a8e-719d4b52bf6c/InformeCasosCOVID-19.pdf","null","No se ha publicado el informe epidemiológico con fecha de dato 6 Junio 2020, a fecha de publicación 7 Junio 2020","801dd63f-b476-45a9-8846-0b3c8fc4733e","1591531633353","scarrascov","1591820587518","CarolJorda","DatoOficial","1032983"
"5890","39","39","Cantabria","null","null","1591472700000","06/07/2020 21:45:00","2877","209","4","6","Cantabria","10023924751.6238","868892.439767727","2613","1591559100000","null","55","6","49","null","1","446","null","https://www.scsalud.es/coronavirus","0","Nuevos casos PCR: 0","d7923807-55a5-48ef-b79f-274ada0fb917","1591531633353","scarrascov","1591726329156","JsoVoluntario","DatoOficial","581078"
"5891","40","40","Segovia","null","null","1591559100000","06/07/2020 21:45:00","3499","205","0","7","Castilla y León","12230053388.2792","643652.579788996","null","1591559100000","null","2388","7","null","null","3","321","8244","Consejería de Sanidad. Junta de Castilla y León.","8","null","897c5ac4-870b-425f-ac6d-8ef2972ba649","1591531633353","scarrascov","1591558995196","alvarospm_covid19","DatoOficial","153129"
"5892","41","41","Sevilla","null","null","1591472700000","06/07/2020 21:45:00","2486","289","null","1","Andalucía","22303263242.8965","1037151.2255823","2794","1591559100000","null","null","1207","null","null","151","null","null","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/237464.html","0","null","8d377f54-7a9a-4535-8e9e-7cdd51cd6993","1591531633353","scarrascov","1591600924093","jose.jimenez_comunidadcovid","DatoOficial","1942389"
"5893","42","42","Soria","null","null","1591559100000","06/07/2020 21:45:00","2389","120","0","7","Castilla y León","18458198763.238","850306.772810997","null","1591559100000","null","1854","6","null","null","4","186","4340","Consejería de Sanidad. Junta de Castilla y León.","3","null","8895114c-47d1-4549-bef3-1122604dbf78","1591531633353","scarrascov","1591558996106","alvarospm_covid19","DatoOficial","88636"
"5894","43","43","Tarragona","null","null","1591472700000","06/07/2020 21:45:00","2491","430","6","9","Cataluña","11105390692.9943","794492.586704244","null","1591529400000","null","null","null","null","null","null","null","null","https://govern.cat/salapremsa/notes-premsa/385671/comunicat-del-departament-salut","3","null","3bb877ce-cd9a-4196-930e-d67874c6841f","1591531633353","scarrascov","1591555916649","Javi_Gonzalez","DatoOficial","804664"
"5895","44","44","Teruel","null","null","1591472700000","06/07/2020 21:45:00","621","98","null","2","Aragón","25763161230.5525","1093244.35067905","408","1591559100000","null","213","null","null","0","null","120","null","https://opendata.aragon.es/datos/catalogo/dataset/publicaciones-y-anuncios-relacionados-con-el-coronavirus-en-aragon","0","null","b65564f1-6dc2-4860-943a-3aa4ca336345","1591531633353","scarrascov","1591717309128","maria.96","DatoOficial","134137"
"5896","45","45","Toledo","null","null","1591472700000","06/07/2020 21:45:00","4061","787","null","8","Castilla-La Mancha","26062408685.5862","1170191.39004263","2103","1591559100000","null","null","21","null","null","5","null","null","https://sanidad.castillalamancha.es/saladeprensa/notas-de-prensa/cuatro-de-las-cinco-provincias-de-castilla-la-mancha-no-registraron","7","null","00e09e91-3ebb-402f-87b9-b4fa73003084","1591531633353","scarrascov","1591630734850","lauluol1","DatoOficial","694844"
"5897","46","46","València/Valencia","València","ValénciaValencia","null","06/07/2020 21:45:00","null","null","null","10","Comunitat Valenciana","18109383103.8959","922452.889088479","null","1591559100000","null","null","null","null","null","null","null","null","null","null","null","93783b6d-3054-4349-8035-6fc98025a41a","1591531633353","scarrascov","1591531633353","scarrascov","null","2565124"
"5898","47","47","Valladolid","null","null","1591559100000","06/07/2020 21:45:00","4654","382","0","7","Castilla y León","14530114765.1125","922296.628606044","null","1591559100000","null","2545","36","null","null","11","414","13591","Consejería de Sanidad. Junta de Castilla y León.","6","null","4cf480a2-b9de-4ff8-ba58-dbde43e31152","1591531633353","scarrascov","1591558996254","alvarospm_covid19","DatoOficial","519546"
"5899","48","48","Bizkaia","null","null","1591472700000","06/07/2020 21:45:00","10450","856","5","16","País Vasco","4161208808.04797","511246.606873087","null","1591559100000","null","null","null","null","null","11","null","null","No proporcionan Datos Asistenciales en PDF","4","https://www.irekia.euskadi.eus/es/news/62065-actualizacion-datos-covid-euskadi-junio","b0cdf039-3597-4cd9-b6e5-46086c4e4af0","1591531633353","scarrascov","1591646345810","Cris-Aguera","DatoOficial","1152651"
"5900","49","49","Zamora","null","null","1591559100000","06/07/2020 21:45:00","1016","91","0","7","Castilla y León","18979218653.3557","959574.045441726","null","1591559100000","null","578","4","null","null","1","51","3459","Consejería de Sanidad. Junta de Castilla y León.","1","null","1a33c52e-c4a8-40d4-a123-ff8a64c4fb55","1591531633353","scarrascov","1591558997254","alvarospm_covid19","DatoOficial","172539"
"5901","50","50","Zaragoza","null","null","-2208477616000","06/07/2020 21:45:00","4315","694","null","2","Aragón","30938162399.6924","1504146.11095373","3173","1591559100000","null","448","null","null","1","null","621","null","https://opendata.aragon.es/datos/catalogo/dataset/publicaciones-y-anuncios-relacionados-con-el-coronavirus-en-aragon","9","null","79ca2733-3bf4-495c-abf4-a8d0e3b49d5b","1591531633353","scarrascov","1591717360061","maria.96","DatoOficial","964693"
"5902","51","51","Ceuta","null","null","1591472700000","06/07/2020 21:45:00","163","4","null","18","Ceuta","29814322.432373","31521.3417074332","null","1591528500000","null","null","14","null","null","4","null","null","https://www.rtve.es/noticias/20200529/mapa-del-coronavirus-espana/2004681.shtml","null","null","ea4f18a0-3a4e-4e09-94f9-065a6d871367","1591531633353","scarrascov","1591532460688","scarrascov","DatosNoOficiales","84777"
"5903","52","52","Melilla","null","null","1591472700000","06/07/2020 21:45:00","122","2","null","19","Melilla","20086088.0983887","22527.207683034","null","1591528500000","null","null","44","null","null","3","null","null","https://www.rtve.es/noticias/20200529/mapa-del-coronavirus-espana/2004681.shtml","null","null","d63c81c6-d491-4e64-a469-8f2d4703eddf","1591531633353","scarrascov","1591532437498","scarrascov","DatosNoOficiales","86487"
"5904","1","1","Araba/Álava","Araba","Álava","1591559100000","06/08/2020 21:45:00","4943","367","1","16","País Vasco","5557534465.06885","846248.046485937","null","1591645500000","null","null","null","null","null","5","null","null","https://www.euskadi.eus/contenidos/informacion/boletin_coronavirus/es_def/adjuntos/8_junio_Datos_Asistenciales.pdf","1","irekia.euskadi.eus/es/news/62069-hua-txagorritxu-detecta-nuevo-positivo-rastreo-contactos-realizado-tras-identificar-covid-dos-pacientes-profesional-sanitario","409a5afb-f20c-4dcc-9d19-cdb109591984","1591629239282","scarrascov","1591646432020","Cris-Aguera","DatoOficial","331549"
"5905","2","2","Albacete","null","null","1591559100000","06/08/2020 21:45:00","3904","533","null","8","Castilla-La Mancha","24626682938.0562","942989.503251293","1445","1591645500000","null","null","12","null","null","6","null","null","https://sanidad.castillalamancha.es/saladeprensa/notas-de-prensa/castilla-la-mancha-registra-un-unico-fallecido-por-covid-en-las-ultimas","0","null","b1f7ec0a-02dc-4c8e-94cc-823e3a08d93e","1591629239282","scarrascov","1591730015743","lauluol1","DatoOficial","388167"
"5906","3","3","Alacant/Alicante","Alacant","Alicante","null","06/08/2020 21:45:00","null","null","null","10","Comunitat Valenciana","9504805442.43113","608315.06438318","null","1591645500000","null","null","null","null","null","null","null","null","null","null","null","449cf368-df10-4b93-a591-e57dc5bdc069","1591629239282","scarrascov","1591629239282","scarrascov","null","1858683"
"5907","4","4","Almería","null","null","1591559100000","06/08/2020 21:45:00","527","54","null","1","Andalucía","13853080471.8989","678900.156869268","693","1591645500000","null","null","244","null","null","41","null","null","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/237522.html","0","null","302a8b0d-d57d-4c61-9290-ce9cc9eac3b6","1591629239282","scarrascov","1591680551262","jose.jimenez_comunidadcovid","DatoOficial","716820"
"5908","5","5","Ávila","null","null","1591645500000","06/08/2020 21:45:00","2066","140","0","7","Castilla y León","13966110337.1309","767153.038310992","null","1591645500000","null","1273","10","null","null","2","239","5690","Consejería de Sanidad. Junta de Castilla y León.","3","null","795b66a6-d4c6-4f50-bd72-9e049d450ebb","1591629239282","scarrascov","1591630768307","alvarospm_covid19","DatoOficial","157640"
"5909","6","6","Badajoz","null","null","1591557300000","06/08/2020 21:45:00","973","95","1","11","Extremadura","35804468650.6367","1353969.39902511","1255","1591629300000","null","null","1","null","null","0","null","null","http://www.juntaex.es/comunicacion/noticia?idPub=30498#.Xt_bd0UzbIV","0","null","fa88c365-1ebc-4736-8e1e-af4dafa8f720","1591629239282","scarrascov","1591729024188","lauluol1","DatoOficial","673559"
"5910","7","7","Balears, Illes","null","null","1591566300000","06/08/2020 21:45:00","2238","226","null","4","Illes Balears","8396295538.42914","1186368.8299276","1785","1591614000000","null","216","80","null","null","17","41","null","http://www.caib.es/pidip2front/jsp/ca/fitxa-convocatoriaPDF/strongspan-stylecolor1c697dcovid-19-spanla-conselleria-de-salut-i-consum-informa-que-a-les-illes-balears-hi-ha-227-casos-actius-de-sars-cov-2strong","8","null","3bef0d78-15bc-4980-9586-1f60a8916ebf","1591629239282","scarrascov","1591632451035","gabgarcies14","DatoOficial","1149460"
"5911","8","8","Barcelona","null","null","1591559100000","06/08/2020 21:45:00","55747","10948","6","9","Cataluña","13889015385.535","922247.463519101","null","1591614900000","null","null","null","null","null","null","null","null","https://govern.cat/salapremsa/notes-premsa/385682/comunicat-del-departament-salut","115","null","c5906d45-3dc7-45e4-a49f-e4a419065335","1591629239282","scarrascov","1591638948107","Javi_Gonzalez","DatoOficial","5664579"
"5912","9","9","Burgos","null","null","1591645500000","06/08/2020 21:45:00","2942","212","1","7","Castilla y León","26201925122.7522","1431764.70447321","null","1591645500000","null","1778","10","null","null","3","235","10712","Consejería de Sanidad. Junta de Castilla y León.","2","null","b5a6107f-8ad5-4b7f-b85f-b27d780a3f44","1591629239282","scarrascov","1591630768945","alvarospm_covid19","DatoOficial","356958"
"5913","10","10","Cáceres","null","null","1591557300000","06/08/2020 21:45:00","2005","415","5","11","Extremadura","33617523905.4158","1186573.02707819","2893","1591629300000","null","null","5","null","null","0","null","null","http://www.juntaex.es/comunicacion/noticia?idPub=30498#.Xt_bd0UzbIV","1","null","0688f3be-d406-4f7b-adbd-7f59697a749f","1591629239282","scarrascov","1591729026006","lauluol1","DatoOficial","394151"
